school_number,date,url
22050,2013-11-15,https://www.ero.govt.nz/review-reports/silverdale-playcentre-15-11-2013/
22050,2017-06-30,https://www.ero.govt.nz/review-reports/silverdale-playcentre-30-06-2017/
22051,2017-11-17,https://www.ero.govt.nz/review-reports/takapuna-playcentre-17-11-2017/
22051,2013-10-31,https://www.ero.govt.nz/review-reports/takapuna-playcentre-31-10-2013/
22052,2014-03-07,https://www.ero.govt.nz/review-reports/takarunga-playcentre-07-03-2014/
22052,2019-02-19,https://www.ero.govt.nz/review-reports/takarunga-playcentre-19-02-2019/
22053,2014-03-07,https://www.ero.govt.nz/review-reports/torbay-playcentre-07-03-2014/
22053,2017-11-16,https://www.ero.govt.nz/review-reports/torbay-playcentre-16-11-2017/
22054,2014-03-07,https://www.ero.govt.nz/review-reports/totaravale-playcentre-07-03-2014/
22054,2017-11-16,https://www.ero.govt.nz/review-reports/totaravale-playcentre-16-11-2017/
22055,2013-02-15,https://www.ero.govt.nz/review-reports/waiheke-island-playcentre-15-02-2013/
22055,2017-11-24,https://www.ero.govt.nz/review-reports/waiheke-island-playcentre-24-11-2017/
22056,2013-11-15,https://www.ero.govt.nz/review-reports/warkworth-playcentre-15-11-2013/
22056,2017-06-30,https://www.ero.govt.nz/review-reports/warkworth-playcentre-30-06-2017/
22057,2013-11-15,https://www.ero.govt.nz/review-reports/whangaparaoa-playcentre-15-11-2013/
22057,2017-06-30,https://www.ero.govt.nz/review-reports/whangaparaoa-playcentre-30-06-2017/
22058,2018-06-08,https://www.ero.govt.nz/review-reports/windy-ridge-playcentre-08-06-2018/
22058,2013-11-25,https://www.ero.govt.nz/review-reports/windy-ridge-playcentre-25-11-2013/
22059,2014-03-10,https://www.ero.govt.nz/review-reports/ellerslie-playcentre-10-03-2014/
22059,2017-12-21,https://www.ero.govt.nz/review-reports/ellerslie-playcentre-21-12-2017/
22060,2017-11-16,https://www.ero.govt.nz/review-reports/glen-innes-playcentre-16-11-2017/
22060,2014-03-18,https://www.ero.govt.nz/review-reports/glen-innes-playcentre-18-03-2014/
22061,2020-06-03,https://www.ero.govt.nz/review-reports/mt-wellington-playcentre-03-06-2020/
22061,2016-01-22,https://www.ero.govt.nz/review-reports/mt-wellington-playcentre-22-01-2016/
25000,2016-06-27,https://www.ero.govt.nz/review-reports/lollipops-educare-central-park-27-06-2016/
25000,2018-10-18,https://www.ero.govt.nz/review-reports/lollipops-ellerslie-18-10-2018/
25002,2014-03-05,https://www.ero.govt.nz/review-reports/te-whare-punanga-takawaenga-atawhai-o-aorere-aorere-college-childcare-centre-05-03-2014/
25002,2017-11-29,https://www.ero.govt.nz/review-reports/te-whare-punanga-takawaenga-atawhai-o-aorere-aorere-college-childcare-centre-29-11-2017/
25003,2016-03-04,https://www.ero.govt.nz/review-reports/karaka-learning-centre-4-04-03-2016/
25003,2018-11-09,https://www.ero.govt.nz/review-reports/karaka-learning-centre-4-09-11-2018/
25004,2015-08-07,https://www.ero.govt.nz/review-reports/wee-wisdom-montessori-weymouth-tuakana-07-08-2015/
25004,2019-05-30,https://www.ero.govt.nz/review-reports/wee-wisdom-montessori-weymouth-tuakana-30-05-2019/
25005,2019-12-06,https://www.ero.govt.nz/review-reports/pukapuka-preschool-06-12-2019/
25005,2016-06-24,https://www.ero.govt.nz/review-reports/pukapuka-preschool-24-06-2016/
25006,2019-02-22,https://www.ero.govt.nz/review-reports/barnardos-early-learning-centre-mangere-22-02-2019/
25006,2014-06-26,https://www.ero.govt.nz/review-reports/barnardos-early-learning-centre-mangere-26-06-2014/
25007,2018-05-09,https://www.ero.govt.nz/review-reports/beachcomber-kindergarten-09-05-2018/
25007,2014-12-15,https://www.ero.govt.nz/review-reports/beachcomber-kindergarten-15-12-2014/
25009,2018-11-15,https://www.ero.govt.nz/review-reports/st-andrews-chilton-kindergarten-15-11-2018/
25009,2015-01-21,https://www.ero.govt.nz/review-reports/st-andrews-chilton-kindergarten-21-01-2015/
25012,2019-05-24,https://www.ero.govt.nz/review-reports/pukeko-preschool-mangere-east-24-05-2019/
25012,2015-05-25,https://www.ero.govt.nz/review-reports/pukeko-preschool-mangere-east-25-05-2015/
25013,2016-12-07,https://www.ero.govt.nz/review-reports/pakuranga-montessori-learning-centre-07-12-2016/
25015,2016-09-09,https://www.ero.govt.nz/review-reports/howick-baptist-church-kindergarten-09-09-2016/
25015,2013-06-28,https://www.ero.govt.nz/review-reports/howick-baptist-church-kindergarten-28-06-2013/
25017,2020-04-06,https://www.ero.govt.nz/review-reports/kauri-kids-howick-06-04-2020/
25017,2016-08-25,https://www.ero.govt.nz/review-reports/kauri-kids-howick-25-08-2016/
25019,2018-06-07,https://www.ero.govt.nz/review-reports/kiddy-winks-kindergarten-07-06-2018/
25019,2014-06-24,https://www.ero.govt.nz/review-reports/kiddy-winks-kindergarten-24-06-2014/
25026,2018-06-07,https://www.ero.govt.nz/review-reports/immanuel-preschool-mangere-07-06-2018/
25026,2014-12-15,https://www.ero.govt.nz/review-reports/immanuel-preschool-mangere-15-12-2014/
25029,2013-03-08,https://www.ero.govt.nz/review-reports/litttle-learners-childcare-08-03-2013/
25029,2016-06-29,https://www.ero.govt.nz/review-reports/litttle-learners-childcare-29-06-2016/
25030,2016-11-11,https://www.ero.govt.nz/review-reports/manukau-institute-of-technology-childrens-education-centre-11-11-2016/
25030,2013-06-24,https://www.ero.govt.nz/review-reports/manukau-institute-of-technology-childrens-education-centre-24-06-2013/
25031,2016-07-04,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-manurewa-04-07-2016/
25031,2018-07-31,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-manurewa-31-07-2018/
25032,2015-06-11,https://www.ero.govt.nz/review-reports/manurewa-west-kindergarten-11-06-2015/
25032,2018-12-21,https://www.ero.govt.nz/review-reports/manurewa-west-kindergarten-21-12-2018/
25034,2014-04-04,https://www.ero.govt.nz/review-reports/topkids-manuroa-rd-c3-04-04-2014/
25034,2017-10-06,https://www.ero.govt.nz/review-reports/topkids-manuroa-rd-c3-06-10-2017/
25035,2020-03-03,https://www.ero.govt.nz/review-reports/the-tree-house-03-03-2020/
25035,2016-01-18,https://www.ero.govt.nz/review-reports/the-tree-house-18-01-2016/
25036,2016-03-31,https://www.ero.govt.nz/review-reports/scholars-preschool-drury-limited-31-03-2016/
25036,2019-12-17,https://www.ero.govt.nz/review-reports/young-petals-early-learning-centre-drury-limited-17-12-2019/
25041,2015-04-13,https://www.ero.govt.nz/review-reports/pakuranga-baptist-kindergarten-13-04-2015/
25041,2012-05-18,https://www.ero.govt.nz/review-reports/pakuranga-baptist-kindergarten-18-05-2012/
25044,2015-03-06,https://www.ero.govt.nz/review-reports/panmure-bridge-childcare-centre-06-03-2015/
25044,2019-06-13,https://www.ero.govt.nz/review-reports/panmure-bridge-childcare-centre-13-06-2019/
25045,2018-06-22,https://www.ero.govt.nz/review-reports/papakura-first-presbyterian-pre-school-22-06-2018/
25045,2014-09-29,https://www.ero.govt.nz/review-reports/papakura-first-presbyterian-pre-school-29-09-2014/
25046,2013-12-20,https://www.ero.govt.nz/review-reports/the-treasure-cove-early-learning-centre-20-12-2013/
25046,2018-05-28,https://www.ero.govt.nz/review-reports/the-treasure-cove-early-learning-centre-28-05-2018/
25049,2016-10-04,https://www.ero.govt.nz/review-reports/first-steps-maich-04-10-2016/
25049,2013-09-17,https://www.ero.govt.nz/review-reports/first-steps-maich-17-09-2013/
25050,2017-10-12,https://www.ero.govt.nz/review-reports/puffing-billy-daycare-centre-12-10-2017/
25050,2014-01-15,https://www.ero.govt.nz/review-reports/puffing-billy-daycare-centre-15-01-2014/
25052,2017-12-01,https://www.ero.govt.nz/review-reports/abc-pukekohe-01-12-2017/
25052,2014-09-04,https://www.ero.govt.nz/review-reports/abc-pukekohe-04-09-2014/
25054,2018-05-04,https://www.ero.govt.nz/review-reports/good-seeds-childrens-centre-04-05-2018/
25054,2014-10-17,https://www.ero.govt.nz/review-reports/good-seeds-childrens-centre-17-10-2014/
25055,2016-06-08,https://www.ero.govt.nz/review-reports/kiwicare-coronation-08-06-2016/
25055,2013-05-24,https://www.ero.govt.nz/review-reports/kiwicare-coronation-24-05-2013/
25057,2017-08-18,https://www.ero.govt.nz/review-reports/clevedon-kidz-early-childhood-centre-18-08-2017/
25057,2013-10-18,https://www.ero.govt.nz/review-reports/clevedon-kidz-early-childhood-centre-18-10-2013/
25059,2018-11-16,https://www.ero.govt.nz/review-reports/st-andrews-christian-pre-school-16-11-2018/
25059,2016-01-18,https://www.ero.govt.nz/review-reports/st-andrews-christian-pre-school-18-01-2016/
25060,2019-05-01,https://www.ero.govt.nz/review-reports/st-john-the-evangelist-preschool-01-05-2019/
25060,2017-06-07,https://www.ero.govt.nz/review-reports/st-john-the-evangelist-preschool-07-06-2017/
25061,2017-06-14,https://www.ero.govt.nz/review-reports/agape-aoga-amata-papatoetoe-14-06-2017/
25061,2019-09-27,https://www.ero.govt.nz/review-reports/pukeko-preschool-papatoetoe-27-09-2019/
25062,2012-11-16,https://www.ero.govt.nz/review-reports/early-discoveries-centre-inc-16-11-2012/
25062,2016-05-17,https://www.ero.govt.nz/review-reports/early-discoveries-centre-inc-17-05-2016/
25064,2015-02-11,https://www.ero.govt.nz/review-reports/akoteu-louolive-preschool-11-02-2015/
25064,2018-06-28,https://www.ero.govt.nz/review-reports/akoteu-louolive-preschool-28-06-2018/
25066,2017-11-10,https://www.ero.govt.nz/review-reports/te-kohanga-reo-ki-pikitia-10-11-2017/
25066,2014-11-13,https://www.ero.govt.nz/review-reports/te-kohanga-reo-ki-pikitia-13-11-2014/
25067,2016-09-26,https://www.ero.govt.nz/review-reports/mataniu-feagai-ma-le-ata-aoga-amata-26-09-2016/
25067,2014-08-28,https://www.ero.govt.nz/review-reports/mataniu-feagai-ma-le-ata-aoga-amata-28-08-2014/
25068,2016-10-13,https://www.ero.govt.nz/review-reports/kidstown-childcare-13-10-2016/
25068,2013-10-18,https://www.ero.govt.nz/review-reports/kidstown-childcare-18-10-2013/
25069,2016-07-12,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-kupenga-12-07-2016/
25069,2020-03-23,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-kupenga-23-03-2020/
25071,2018-08-03,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-rahuitanga-03-08-2018/
25071,2015-08-31,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-rahuitanga-31-08-2015/
25072,2016-12-16,https://www.ero.govt.nz/review-reports/little-wonders-early-childhood-centre-16-12-2016/
25072,2013-10-27,https://www.ero.govt.nz/review-reports/little-wonders-early-childhood-centre-27-10-2013/
25077,2019-03-21,https://www.ero.govt.nz/review-reports/toddlers-turf-childcare-centre-21-03-2019/
25077,2015-06-26,https://www.ero.govt.nz/review-reports/toddlers-turf-childcare-centre-26-06-2015/
25078,2017-06-08,https://www.ero.govt.nz/review-reports/st-james-kidsway-08-06-2017/
25078,2014-05-16,https://www.ero.govt.nz/review-reports/st-james-kidsway-16-05-2014/
25079,2018-08-22,https://www.ero.govt.nz/review-reports/parnell-early-childhood-centre-22-08-2018/
25079,2014-12-22,https://www.ero.govt.nz/review-reports/parnell-early-childhood-centre-22-12-2014/
25080,2017-10-06,https://www.ero.govt.nz/review-reports/papakura-east-community-kindy-06-10-2017/
25080,2014-03-18,https://www.ero.govt.nz/review-reports/papakura-east-community-kindy-18-03-2014/
25081,2019-03-08,https://www.ero.govt.nz/review-reports/uxbridge-early-learning-centre-08-03-2019/
25081,2015-03-11,https://www.ero.govt.nz/review-reports/uxbridge-early-learning-centre-11-03-2015/
25082,2015-02-09,https://www.ero.govt.nz/review-reports/childsplay-unlimited-lynfield-09-02-2015/
25082,2020-01-24,https://www.ero.govt.nz/review-reports/childsplay-unlimited-lynfield-24-01-2020/
25083,2012-11-05,https://www.ero.govt.nz/review-reports/waiuku-childcare-centre-05-11-2012/
25083,2016-02-17,https://www.ero.govt.nz/review-reports/waiuku-childcare-centre-17-02-2016/
25086,2019-06-14,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-whaia-te-matauranga-14-06-2019/
25086,2016-02-15,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-whaia-te-matauranga-15-02-2016/
25088,2020-01-24,https://www.ero.govt.nz/review-reports/akoteu-falemaama-pre-school-24-01-2020/
25088,2016-04-28,https://www.ero.govt.nz/review-reports/akoteu-falemaama-pre-school-28-04-2016/
25089,2018-04-06,https://www.ero.govt.nz/review-reports/happy-feet-childcare-mt-wellington-06-04-2018/
25089,2014-03-27,https://www.ero.govt.nz/review-reports/happy-feet-childcare-mt-wellington-27-03-2014/
25090,2019-11-29,https://www.ero.govt.nz/review-reports/kidspace-early-learning-centre-pakuranga-2-29-11-2019/
25090,2016-12-22,https://www.ero.govt.nz/review-reports/tinytown-pakuranga-2-learning-centre-22-12-2016/
25091,2015-03-23,https://www.ero.govt.nz/review-reports/st-marys-family-pre-school-23-03-2015/
25091,2019-01-31,https://www.ero.govt.nz/review-reports/st-marys-family-pre-school-31-01-2019/
25093,2020-03-03,https://www.ero.govt.nz/review-reports/barnardos-kidstart-childcare-auckland-central-south-home-based-service-03-03-2020/
25093,2016-05-19,https://www.ero.govt.nz/review-reports/barnardos-kidstart-childcare-auckland-central-south-home-based-service-19-05-2016/
25095,2019-06-14,https://www.ero.govt.nz/review-reports/potiki-early-childhood-centre-14-06-2019/
25095,2015-10-30,https://www.ero.govt.nz/review-reports/potiki-early-childhood-centre-30-10-2015/
25097,2017-10-04,https://www.ero.govt.nz/review-reports/first-steps-onslow-04-10-2017/
25097,2014-06-11,https://www.ero.govt.nz/review-reports/first-steps-onslow-11-06-2014/
25099,2016-08-25,https://www.ero.govt.nz/review-reports/cluny-kindergarten-25-08-2016/
25099,2013-06-26,https://www.ero.govt.nz/review-reports/cluny-kindergarten-26-06-2013/
25104,2019-10-01,https://www.ero.govt.nz/review-reports/cuddly-kiwis-childcare-everglade-01-10-2019/
25104,2017-05-03,https://www.ero.govt.nz/review-reports/prodigy-preschool-everglade-03-05-2017/
25105,2020-05-15,https://www.ero.govt.nz/review-reports/riverhills-early-learning-centre-15-05-2020/
25105,2016-02-22,https://www.ero.govt.nz/review-reports/riverhills-early-learning-centre-22-02-2016/
25106,2014-03-21,https://www.ero.govt.nz/review-reports/tamariki-takitumu-punanga-reo-21-03-2014/
25106,2018-06-21,https://www.ero.govt.nz/review-reports/tamariki-takitumu-punanga-reo-21-06-2018/
25107,2019-03-19,https://www.ero.govt.nz/review-reports/awhi-whanau-early-childhood-centre-19-03-2019/
25107,2014-11-21,https://www.ero.govt.nz/review-reports/awhi-whanau-early-childhood-centre-21-11-2014/
25109,2019-08-06,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-kiwitoa-06-08-2019/
25109,2016-06-23,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-kiwitoa-23-06-2016/
25110,2020-04-03,https://www.ero.govt.nz/review-reports/tu-manu-ae-le-tu-logologo-aoga-amata-03-04-2020/
25110,2016-06-29,https://www.ero.govt.nz/review-reports/tu-manu-ae-le-tu-logologo-aoga-amata-29-06-2016/
25111,2015-02-11,https://www.ero.govt.nz/review-reports/glenbrook-kindergarten-11-02-2015/
25111,2019-01-17,https://www.ero.govt.nz/review-reports/glenbrook-kindergarten-17-01-2019/
25113,2018-10-04,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-pukeroihi-04-10-2018/
25113,2015-08-31,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-pukeroihi-31-08-2015/
25118,2018-04-03,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-otinga-ki-tamaki-03-04-2018/
25118,2015-03-11,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-otinga-ki-tamaki-11-03-2015/
25124,2015-02-11,https://www.ero.govt.nz/review-reports/airport-lollipops-educare-11-02-2015/
25124,2018-10-18,https://www.ero.govt.nz/review-reports/airport-lollipops-educare-18-10-2018/
25125,2015-05-08,https://www.ero.govt.nz/review-reports/te-ao-hou-community-childcare-centre-08-05-2015/
25125,2019-05-10,https://www.ero.govt.nz/review-reports/te-ao-hou-community-childcare-centre-10-05-2019/
25126,2014-01-24,https://www.ero.govt.nz/review-reports/frog-puddles-childcare-centre-24-01-2014/
25126,2017-06-26,https://www.ero.govt.nz/review-reports/frog-puddles-childcare-centre-26-06-2017/
25131,2014-09-12,https://www.ero.govt.nz/review-reports/lollipops-educare-pukekohe-12-09-2014/
25131,2018-10-18,https://www.ero.govt.nz/review-reports/lollipops-educare-pukekohe-18-10-2018/
25132,2016-04-05,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-ngati-otara-marae-05-04-2016/
25132,2019-05-06,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-ngati-otara-marae-06-05-2019/
25133,2018-07-10,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nga-hau-e-wha-o-pukekohe-10-07-2018/
25133,2015-06-24,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nga-hau-e-wha-o-pukekohe-24-06-2015/
25136,2017-12-12,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-mataatua-ki-mangere-12-12-2017/
25136,2014-11-13,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-mataatua-ki-mangere-13-11-2014/
25138,2012-06-13,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-kotahitanga-marae-13-06-2012/
25138,2016-02-16,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-kotahitanga-marae-16-02-2016/
25139,2019-05-08,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-puawaitanga-ki-manurewa-08-05-2019/
25139,2016-03-31,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-puawaitanga-ki-manurewa-31-03-2016/
25142,2019-04-04,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-timatatanga-04-04-2019/
25142,2016-02-18,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-timatatanga-18-02-2016/
25143,2015-08-14,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-wiri-14-08-2015/
25143,2012-10-31,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-te-wiri-31-10-2012/
